GC content,Purine ratio,Shannon H (k=1),Shannon H (k=3),Pi-stacking,GQS density,Struct. density,RC self-match,Scaffolding index,Length
0.5125,0.9512195121951219,1.9972462988821524,5.041893007840572,0.24050632911392406,0.0,0.12658227848101267,0.25,20.528254073968437,80
0.4090909090909091,0.6097560975609756,1.9240902110208133,5.015319531114783,0.12307692307692308,0.15151515151515152,0.26153846153846155,0.18181818181818182,14.03259879019734,66
0.5853658536585366,1.4848484848484849,1.9169786521922498,5.3107549325175984,0.35802469135802467,0.48780487804878053,0.24691358024691357,0.2926829268292683,25.039389408806404,82
0.5975609756097561,1.4848484848484849,1.9191145138853432,5.169667976545062,0.345679012345679,0.24390243902439027,0.25925925925925924,0.34146341463414637,25.53259543027564,82
0.49382716049382713,1.3142857142857143,1.977171096037747,5.339996374918654,0.3,0.1234567901234568,0.2375,0.2716049382716049,20.23091468879214,81
0.6041666666666666,1.0,1.9354322346176822,4.925523369006427,0.2765957446808511,0.20833333333333334,0.2978723404255319,0.2916666666666667,14.983725339266764,48
0.5294117647058824,1.2972972972972974,1.8895754111261875,5.125056226987233,0.32142857142857145,0.23529411764705882,0.27380952380952384,0.21176470588235294,23.814861222351947,85
0.5647058823529412,1.0238095238095237,1.8886241070003058,4.977289208836747,0.23809523809523808,0.23529411764705882,0.21428571428571427,0.1411764705882353,25.41531393503403,85
0.5542168674698795,1.3714285714285714,1.92273057848957,5.143629595605846,0.3048780487804878,0.24096385542168672,0.24390243902439024,0.24096385542168675,23.9242963056424,83
0.5882352941176471,1.4285714285714286,1.9434595437473603,5.215535443906836,0.3333333333333333,0.23529411764705882,0.2857142857142857,0.32941176470588235,25.727303886288592,85
0.6111111111111112,2.272727272727273,1.8197504519973258,4.454822399946606,0.42857142857142855,0.8333333333333333,0.2857142857142857,0.2777777777777778,12.089563097121426,36
0.6363636363636364,2.3,1.7563208372399794,4.324848729602136,0.4375,0.9090909090909092,0.3125,0.18181818181818182,11.95680629525226,33
0.5901639344262295,1.6521739130434783,1.8888360266607536,4.941799405220707,0.35,0.49180327868852464,0.23333333333333334,0.32786885245901637,19.05934683186715,61
0.6,2.3333333333333335,1.7609640474436812,4.324862957617357,0.4482758620689655,1.0,0.3103448275862069,0.13333333333333333,10.221667957651881,30
0.625,2.2,1.7806390622295665,4.32323142879762,0.41935483870967744,0.9375,0.2903225806451613,0.125,11.231916221719564,32
0.5921052631578947,1.054054054054054,1.9244391473695563,4.935390190797953,0.18666666666666668,0.0,0.18666666666666668,0.2894736842105263,23.38342403711998,76
0.6052631578947368,1.0,1.9147376359410142,5.07187485931295,0.18666666666666668,0.0,0.18666666666666668,0.34210526315789475,24.024166607675372,76
0.631578947368421,1.2352941176470589,1.9152312252479136,5.165072115424298,0.26666666666666666,0.39473684210526316,0.22666666666666666,0.42105263157894735,25.06223494322561,76
0.4583333333333333,2.272727272727273,1.8183487040188036,4.732505338219004,0.4788732394366197,0.1388888888888889,0.2535211267605634,0.2777777777777778,18.148324234367816,72
0.5,1.88,1.9011770921486775,5.070154938553287,0.4225352112676056,0.2777777777777778,0.2535211267605634,0.3333333333333333,18.935627413691396,72
0.5,2.0,1.8776402831734214,4.817990874918955,0.43661971830985913,0.2777777777777778,0.28169014084507044,0.3055555555555556,19.17299130702752,72
0.4861111111111111,1.3225806451612903,1.929548594379067,5.091723152900816,0.30985915492957744,0.1388888888888889,0.2112676056338028,0.2222222222222222,18.13894812652539,72
